observed_timestamp,value
2019-05-21 09:00:00+00:00,33.60846
2019-05-21 09:10:00+00:00,33.6975
2019-05-21 09:19:59+00:00,33.62677
2019-05-21 09:30:00+00:00,33.55652
2019-05-21 09:40:00+00:00,33.45399
2019-05-21 09:50:00+00:00,33.6452
2019-05-21 10:00:00+00:00,33.60471
2019-05-21 10:10:00+00:00,33.53574
2019-05-21 10:20:00+00:00,33.6159
2019-05-21 10:30:00+00:00,33.55111
2019-05-21 10:40:00+00:00,33.63384
2019-05-21 10:49:59+00:00,33.45466
2019-05-21 11:00:00+00:00,33.57615
2019-05-21 11:10:00+00:00,33.59208
2019-05-21 11:20:00+00:00,33.64145
2019-05-21 11:30:00+00:00,33.25827
2019-05-21 11:40:00+00:00,33.3214
2019-05-21 11:50:00+00:00,33.21651
2019-05-21 12:00:00+00:00,33.27986
2019-05-21 12:10:00+00:00,33.40499
2019-05-21 12:19:59+00:00,33.2469
2019-05-21 12:30:00+00:00,33.4425
2019-05-21 12:40:00+00:00,33.34126
2019-05-21 12:50:00+00:00,33.39115
2019-05-21 13:00:00+00:00,33.45581
2019-05-21 13:10:00+00:00,33.54394
2019-05-21 13:20:00+00:00,33.4536
2019-05-21 13:30:00+00:00,33.4745
2019-05-21 13:40:00+00:00,33.52567
2019-05-21 13:49:59+00:00,33.57966
2019-05-21 14:00:00+00:00,33.6356
2019-05-21 14:10:00+00:00,33.59237
2019-05-21 14:20:00+00:00,33.52558
2019-05-21 14:30:00+00:00,33.45003
2019-05-21 14:40:00+00:00,33.44079
2019-05-21 14:50:00+00:00,33.19442
2019-05-21 15:00:00+00:00,33.12438
2019-05-21 15:10:00+00:00,33.09841
2019-05-21 15:19:59+00:00,33.06461
2019-05-21 15:30:00+00:00,33.46862
2019-05-21 15:40:00+00:00,33.02213
2019-05-21 15:50:00+00:00,33.02788
2019-05-21 16:00:00+00:00,33.16907
2019-05-21 16:10:00+00:00,33.1874
2019-05-21 16:20:00+00:00,33.21153
2019-05-21 16:30:00+00:00,33.22558
2019-05-21 16:40:00+00:00,32.96717
2019-05-21 16:49:59+00:00,33.1452
2019-05-21 17:00:00+00:00,33.21077
2019-05-21 17:10:00+00:00,33.36951
2019-05-21 17:20:00+00:00,33.57515
2019-05-21 17:30:00+00:00,33.58195
2019-05-21 17:40:00+00:00,33.62233
2019-05-21 17:50:00+00:00,33.57748
2019-05-21 18:00:00+00:00,33.46439
2019-05-21 18:10:00+00:00,33.68945
2019-05-21 18:19:59+00:00,33.6384
2019-05-21 18:30:00+00:00,33.58754
2019-05-21 18:40:00+00:00,33.66791
2019-05-21 18:50:00+00:00,33.66122
2019-05-21 19:00:00+00:00,33.66118
2019-05-21 19:10:00+00:00,33.66492
2019-05-21 19:20:00+00:00,33.64823
2019-05-21 19:30:00+00:00,33.69619
2019-05-21 19:40:00+00:00,33.68327
2019-05-21 19:49:59+00:00,33.65813
2019-05-21 20:00:00+00:00,33.6473
2019-05-21 20:10:00+00:00,33.69297
2019-05-21 20:20:00+00:00,33.69788
2019-05-21 20:30:00+00:00,33.70854
2019-05-21 20:40:00+00:00,33.723
2019-05-21 20:50:00+00:00,33.72595
2019-05-21 21:00:00+00:00,33.75625
2019-05-21 21:10:00+00:00,33.73897
2019-05-21 21:19:59+00:00,33.74588
2019-05-21 21:30:00+00:00,33.69309
2019-05-21 21:40:00+00:00,33.77393
2019-05-21 21:50:00+00:00,33.72377
2019-05-21 22:00:00+00:00,33.80502
2019-05-21 22:10:00+00:00,33.65128
2019-05-21 22:20:00+00:00,33.65444
2019-05-21 22:30:00+00:00,33.72618
2019-05-21 22:40:00+00:00,33.61368
2019-05-21 22:49:59+00:00,33.33409
2019-05-21 23:00:00+00:00,33.62092
2019-05-21 23:10:00+00:00,33.71723
2019-05-21 23:20:00+00:00,33.70213
2019-05-21 23:30:00+00:00,33.68007
2019-05-21 23:40:00+00:00,33.70747
2019-05-21 23:50:00+00:00,33.69158
