time,mean
2019-02-20T20:00:00.0,8.64140135069947
2019-02-20T21:00:00.0,8.788028509751378
2019-02-20T22:00:00.0,8.51098619870213
2019-02-20T23:00:00.0,7.316367600201241
2019-02-21T00:00:00.0,5.172739370128635
2019-02-21T01:00:00.0,6.709657479456039
2019-02-21T02:00:00.0,6.046710488381479
2019-02-21T03:00:00.0,6.492152335301339
2019-02-21T04:00:00.0,5.845448278503313
2019-02-21T05:00:00.0,6.22090735762745
2019-02-21T06:00:00.0,2.684806008706884
2019-02-21T07:00:00.0,7.567507250031522
2019-02-21T08:00:00.0,7.496236127076488
2019-02-21T09:00:00.0,8.924013646270966
2019-02-21T10:00:00.0,9.666895818747733
2019-02-21T11:00:00.0,8.296618406213037
2019-02-21T12:00:00.0,6.739317064924715
2019-02-21T13:00:00.0,6.121182881144284
2019-02-21T14:00:00.0,7.909340620741012
2019-02-21T15:00:00.0,6.8205447053373325
2019-02-21T16:00:00.0,5.070140999984724
2019-02-21T17:00:00.0,5.424258319392857
2019-02-21T18:00:00.0,4.113879736408567
2019-02-21T19:00:00.0,7.198949540858918
2019-02-21T20:00:00.0,5.179449691176583
2019-02-21T21:00:00.0,8.818946388125596
2019-02-21T22:00:00.0,8.555103845592464
2019-02-21T23:00:00.0,8.64048244285089
2019-02-22T00:00:00.0,7.836699689892697
2019-02-22T01:00:00.0,7.947884595094908
2019-02-22T02:00:00.0,8.568226489265195
2019-02-22T03:00:00.0,7.81331816570821
2019-02-22T04:00:00.0,6.929361745722774
2019-02-22T05:00:00.0,7.1450967537752055
2019-02-22T06:00:00.0,4.549349475256475
2019-02-22T07:00:00.0,4.004610363117095
2019-02-22T08:00:00.0,7.869074572313315
2019-02-22T09:00:00.0,7.204401645862868
2019-02-22T10:00:00.0,8.196773388613765
2019-02-22T11:00:00.0,8.653118594986932
2019-02-22T12:00:00.0,6.9744595297790815
2019-02-22T13:00:00.0,6.54602413141445
2019-02-22T14:00:00.0,6.547566823097327
2019-02-22T15:00:00.0,7.127973729019703
2019-02-22T16:00:00.0,7.779557367501456
2019-02-22T17:00:00.0,7.686559039855553
2019-02-22T18:00:00.0,7.050859193050922
2019-02-22T19:00:00.0,7.415263520060667
2019-02-22T20:00:00.0,7.620706506562413
2019-02-22T21:00:00.0,7.673381208215544
2019-02-22T22:00:00.0,7.45224537037037
2019-02-22T23:00:00.0,6.290351261500399
2019-02-23T00:00:00.0,5.319817738955149
2019-02-23T01:00:00.0,5.742393988755189
2019-02-23T02:00:00.0,7.7451696322308585
2019-02-23T03:00:00.0,7.184918781186963
2019-02-23T04:00:00.0,7.081952426119139
2019-02-23T05:00:00.0,7.719030609713747
2019-02-23T06:00:00.0,7.611564240303583
2019-02-23T07:00:00.0,8.190029681597409
2019-02-23T08:00:00.0,8.059692482328053
2019-02-23T09:00:00.0,7.991651122039455
2019-02-23T10:00:00.0,7.8375891504379
2019-02-23T11:00:00.0,7.563577935505505
2019-02-23T12:00:00.0,7.714516697415062
2019-02-23T13:00:00.0,7.322163404459258
2019-02-23T14:00:00.0,6.231151490814176
2019-02-23T15:00:00.0,4.932850368315496
2019-02-23T16:00:00.0,7.799291739724704
2019-02-23T17:00:00.0,8.265853857279636
2019-02-23T18:00:00.0,8.06291498502799
2019-02-23T19:00:00.0,8.223754400149875
2019-02-23T20:00:00.0,8.118023144300237
2019-02-23T21:00:00.0,8.217040793963871
2019-02-23T22:00:00.0,8.361731153457795
2019-02-23T23:00:00.0,7.507727460616359
2019-02-24T00:00:00.0,7.7467515421971385
2019-02-24T01:00:00.0,7.4831344227958025
2019-02-24T02:00:00.0,6.777378292369152
2019-02-24T03:00:00.0,7.4009911686066925
2019-02-24T04:00:00.0,7.142660545347166
2019-02-24T05:00:00.0,7.991044139187802
2019-02-24T06:00:00.0,7.9691019895188635
2019-02-24T07:00:00.0,7.779029686759447
2019-02-24T08:00:00.0,7.731547680723932
2019-02-24T09:00:00.0,8.081692868361262
2019-02-24T10:00:00.0,7.288574018833714
2019-02-24T11:00:00.0,7.564978551161196
2019-02-24T12:00:00.0,7.165531582326179
2019-02-24T13:00:00.0,7.054911373707533
2019-02-24T14:00:00.0,6.58182213389641
2019-02-24T15:00:00.0,6.059971942950666
2019-02-24T16:00:00.0,6.66019874280122
2019-02-24T17:00:00.0,6.730824117017481
2019-02-24T18:00:00.0,6.12702043305886
2019-02-24T19:00:00.0,6.6568
2019-02-24T20:00:00.0,6.914458913336327
2019-02-24T21:00:00.0,7.410509584818418
2019-02-24T22:00:00.0,7.250977326035966
2019-02-24T23:00:00.0,7.187598157957782
2019-02-25T00:00:00.0,7.512571680635201
2019-02-25T01:00:00.0,7.341636960732029
2019-02-25T02:00:00.0,6.504934790271413
2019-02-25T03:00:00.0,6.455339745770575
2019-02-25T04:00:00.0,5.898275545771418
2019-02-25T05:00:00.0,5.359838969404187
2019-02-25T06:00:00.0,7.841062257568206
2019-02-25T07:00:00.0,8.513303206785723
2019-02-25T08:00:00.0,8.221006600479438
2019-02-25T09:00:00.0,8.82908381802606
2019-02-25T10:00:00.0,8.358017740916706
2019-02-25T11:00:00.0,8.102484730560729
2019-02-25T12:00:00.0,8.124930173170537
2019-02-25T13:00:00.0,7.7561203361617475
2019-02-25T14:00:00.0,7.397183021849289
2019-02-25T15:00:00.0,7.707958186197703
2019-02-25T16:00:00.0,7.558262094681201
2019-02-25T17:00:00.0,7.106813205684111
2019-02-25T18:00:00.0,6.536915795701045
2019-02-25T19:00:00.0,7.797410985371239
2019-02-25T20:00:00.0,8.331140742859185
2019-02-25T21:00:00.0,8.220940896407734
2019-02-25T22:00:00.0,8.237622419767968
2019-02-25T23:00:00.0,8.40340078080914
2019-02-26T00:00:00.0,8.645309584719845
2019-02-26T01:00:00.0,8.025051482301745
2019-02-26T02:00:00.0,7.88231958694115
2019-02-26T03:00:00.0,8.268576683306662
2019-02-26T04:00:00.0,7.798971158352149
2019-02-26T05:00:00.0,7.684479570972047
2019-02-26T06:00:00.0,7.884558395512515
2019-02-26T07:00:00.0,7.951376761564391
2019-02-26T08:00:00.0,7.70972394841564
2019-02-26T09:00:00.0,8.511723379493695
2019-02-26T10:00:00.0,6.787612382234186
2019-02-26T11:00:00.0,8.730874878447334
2019-02-26T12:00:00.0,8.780918057663126
2019-02-26T13:00:00.0,8.774149471266188
2019-02-26T14:00:00.0,8.269131744994587
2019-02-26T15:00:00.0,8.090344599003593
2019-02-26T16:00:00.0,7.996049630902586
2019-02-26T17:00:00.0,8.526692978811798
2019-02-26T18:00:00.0,7.64316950808027
2019-02-26T19:00:00.0,7.586117325850366
2019-02-26T20:00:00.0,7.937125118383668
2019-02-26T21:00:00.0,7.975430695724854
2019-02-26T22:00:00.0,8.10248290118977
2019-02-26T23:00:00.0,8.020912830169978
2019-02-27T00:00:00.0,7.69399897152561
2019-02-27T01:00:00.0,7.473691594183763
2019-02-27T02:00:00.0,7.006457014184261
2019-02-27T03:00:00.0,7.157336324531253
2019-02-27T04:00:00.0,6.801675977653631
2019-02-27T05:00:00.0,7.509193741279649
2019-02-27T06:00:00.0,7.402290691428133
2019-02-27T07:00:00.0,7.26205108507778
2019-02-27T08:00:00.0,6.29964513181764
2019-02-27T09:00:00.0,6.502149321266969
2019-02-27T10:00:00.0,6.268175288896511
2019-02-27T11:00:00.0,6.5163364684168155
2019-02-27T12:00:00.0,6.4675318003411215
2019-02-27T13:00:00.0,6.319530692828193
2019-02-27T14:00:00.0,6.415432182658331
2019-02-27T15:00:00.0,7.021193849864336
2019-02-27T16:00:00.0,6.476813549692859
2019-02-27T17:00:00.0,7.206844619858745
2019-02-27T18:00:00.0,6.623065244760424
2019-02-27T19:00:00.0,7.339847615278052
2019-02-27T20:00:00.0,8.2848513876693
2019-02-27T21:00:00.0,7.712083559835365
2019-02-27T22:00:00.0,7.529298727227352
2019-02-27T23:00:00.0,7.3077993137345825
2019-02-28T00:00:00.0,6.415691779753549
2019-02-28T01:00:00.0,5.606814634992197
2019-02-28T02:00:00.0,6.241285956006768
2019-02-28T03:00:00.0,6.2839659973618645
2019-02-28T04:00:00.0,7.028812800716124
2019-02-28T05:00:00.0,6.481761317891868
2019-02-28T06:00:00.0,7.067896158815929
2019-02-28T07:00:00.0,7.065471293511538
2019-02-28T08:00:00.0,6.549108671896661
2019-02-28T09:00:00.0,7.029224390042975
2019-02-28T10:00:00.0,6.820229455621497
2019-02-28T11:00:00.0,7.778123447753
2019-02-28T12:00:00.0,8.437387480682524
2019-02-28T13:00:00.0,8.537699449379044
2019-02-28T14:00:00.0,8.93989949632908
2019-02-28T15:00:00.0,9.296478394900465
2019-02-28T16:00:00.0,8.445550738481886
2019-02-28T17:00:00.0,8.954358746634842
2019-02-28T18:00:00.0,8.440381689185473
2019-02-28T19:00:00.0,7.9802460774353765
2019-02-28T20:00:00.0,8.494855354119972
2019-02-28T21:00:00.0,8.002587367973346
2019-02-28T22:00:00.0,8.58457467190344
2019-02-28T23:00:00.0,8.776594669698119
2019-03-01T00:00:00.0,9.107722913781087
2019-03-01T01:00:00.0,9.296471119133574
2019-03-01T02:00:00.0,9.214033075650264
2019-03-01T03:00:00.0,9.118001905462641
2019-03-01T04:00:00.0,8.772274018570421
2019-03-01T05:00:00.0,9.068790637191157
2019-03-01T06:00:00.0,8.984396881268689
2019-03-01T07:00:00.0,7.918403701561596
2019-03-01T08:00:00.0,8.115111802072073
2019-03-01T09:00:00.0,6.423803562283048
2019-03-01T10:00:00.0,6.317633890132599
2019-03-01T11:00:00.0,6.676343104824912
2019-03-01T12:00:00.0,6.735990774792745
2019-03-01T13:00:00.0,7.49722865247302
2019-03-01T14:00:00.0,8.185264828315816
2019-03-01T15:00:00.0,8.719152889791383
2019-03-01T16:00:00.0,8.753700910563655
2019-03-01T17:00:00.0,8.957695171240161
2019-03-01T18:00:00.0,7.360779156224758
2019-03-01T19:00:00.0,6.513401977608891
2019-03-01T20:00:00.0,7.7286518611198
2019-03-01T21:00:00.0,8.234007771274111
2019-03-01T22:00:00.0,7.1836622192323505
2019-03-01T23:00:00.0,6.384638787476491
2019-03-02T00:00:00.0,7.3036651228631655
2019-03-02T01:00:00.0,8.893269874537886
2019-03-02T02:00:00.0,8.884604655217505
2019-03-02T03:00:00.0,8.17434934237705
2019-03-02T04:00:00.0,7.755994374248576
